Declaration Type,Declaration Date,State,Disaster Type
Disaster,8/29/2012,LA,Hurricane
Disaster,8/29/2012,LA,Hurricane
Disaster,8/29/2012,LA,Hurricane
Disaster,8/29/2012,LA,Hurricane
Disaster,8/29/2012,LA,Hurricane
Disaster,8/29/2012,LA,Hurricane
Disaster,8/29/2012,LA,Hurricane
Disaster,8/29/2012,LA,Hurricane
Disaster,8/29/2012,LA,Hurricane
Disaster,8/29/2012,LA,Hurricane
Disaster,8/29/2012,LA,Hurricane
Disaster,8/29/2012,LA,Hurricane
Disaster,8/29/2012,LA,Hurricane
Disaster,8/29/2012,LA,Hurricane
Disaster,8/29/2012,LA,Hurricane
Disaster,8/29/2012,LA,Hurricane
Disaster,8/29/2012,LA,Hurricane
Disaster,8/29/2012,LA,Hurricane
Disaster,8/29/2012,LA,Hurricane
Disaster,8/29/2012,LA,Hurricane
Disaster,8/29/2012,LA,Hurricane
Disaster,8/29/2012,LA,Hurricane
Disaster,8/29/2012,LA,Hurricane
Disaster,8/29/2012,LA,Hurricane
Disaster,8/29/2012,LA,Hurricane
Disaster,8/29/2012,LA,Hurricane
Disaster,8/29/2012,LA,Hurricane
Disaster,8/29/2012,LA,Hurricane
Disaster,8/29/2012,LA,Hurricane
Disaster,8/29/2012,LA,Hurricane
Disaster,8/29/2012,LA,Hurricane
Disaster,8/29/2012,LA,Hurricane
Disaster,8/29/2012,LA,Hurricane
Disaster,8/29/2012,LA,Hurricane
Disaster,8/29/2012,LA,Hurricane
Disaster,8/29/2012,LA,Hurricane
Disaster,8/29/2012,LA,Hurricane
Disaster,8/29/2012,LA,Hurricane
Disaster,8/29/2012,LA,Hurricane
Disaster,8/29/2012,LA,Hurricane
Disaster,8/29/2012,LA,Hurricane
Disaster,8/29/2012,LA,Hurricane
Disaster,8/29/2012,LA,Hurricane
Disaster,8/29/2012,LA,Hurricane
Disaster,8/29/2012,LA,Hurricane
Disaster,8/29/2012,LA,Hurricane
Disaster,8/29/2012,LA,Hurricane
Disaster,8/29/2012,LA,Hurricane
Disaster,8/29/2012,LA,Hurricane
Disaster,8/29/2012,MS,Hurricane
Disaster,8/29/2012,MS,Hurricane
Disaster,8/29/2012,MS,Hurricane
Disaster,8/29/2012,MS,Hurricane
Disaster,8/29/2012,MS,Hurricane
Disaster,8/29/2012,MS,Hurricane
Disaster,8/29/2012,MS,Hurricane
Disaster,8/29/2012,MS,Hurricane
Disaster,8/29/2012,MS,Hurricane
Disaster,8/29/2012,MS,Hurricane
Disaster,8/29/2012,MS,Hurricane
Disaster,8/29/2012,MS,Hurricane
Disaster,8/29/2012,MS,Hurricane
Disaster,8/29/2012,MS,Hurricane
Disaster,8/29/2012,MS,Hurricane
Disaster,8/29/2012,MS,Hurricane
Disaster,8/29/2012,MS,Hurricane
Disaster,8/29/2012,MS,Hurricane
Disaster,8/29/2012,MS,Hurricane
Disaster,8/29/2012,MS,Hurricane
Disaster,8/29/2012,MS,Hurricane
Disaster,8/29/2012,MS,Hurricane
Disaster,8/29/2012,MS,Hurricane
Disaster,8/29/2012,MS,Hurricane
Disaster,8/29/2012,MS,Hurricane
Disaster,8/29/2012,MS,Hurricane
Disaster,8/29/2012,MS,Hurricane
Disaster,8/29/2012,MS,Hurricane
Disaster,8/29/2012,MS,Hurricane
Disaster,8/29/2012,MS,Hurricane
Disaster,8/29/2012,MS,Hurricane
Disaster,8/29/2012,MS,Hurricane
Disaster,8/29/2012,MS,Hurricane
Disaster,8/29/2012,MS,Hurricane
Disaster,8/29/2012,MS,Hurricane
Disaster,8/29/2012,MS,Hurricane
Disaster,8/29/2012,MS,Hurricane
Disaster,8/29/2012,MS,Hurricane
Disaster,8/29/2012,MS,Hurricane
Disaster,8/29/2012,MS,Hurricane
Disaster,8/29/2012,MS,Hurricane
Disaster,8/29/2012,MS,Hurricane
Disaster,8/29/2012,MS,Hurricane
Disaster,8/29/2012,MS,Hurricane
Disaster,8/29/2012,MS,Hurricane
Disaster,8/29/2012,MS,Hurricane
Disaster,8/29/2012,MS,Hurricane
Disaster,8/29/2012,MS,Hurricane
Disaster,8/29/2012,MS,Hurricane
Disaster,9/21/2012,AL,Hurricane
Disaster,9/21/2012,AL,Hurricane
Disaster,9/21/2012,AL,Hurricane
Disaster,9/21/2012,AL,Hurricane
Disaster,9/21/2012,AL,Hurricane
Disaster,9/21/2012,AL,Hurricane
Disaster,9/21/2012,AL,Hurricane
Disaster,9/21/2012,AL,Hurricane
Disaster,9/25/2012,WA,Storm
Disaster,9/25/2012,WA,Storm
Disaster,9/25/2012,WA,Storm
Disaster,10/18/2012,FL,Hurricane
Disaster,10/18/2012,FL,Hurricane
Disaster,10/18/2012,FL,Hurricane
Disaster,10/18/2012,FL,Hurricane
Disaster,10/18/2012,FL,Hurricane
Disaster,10/18/2012,FL,Hurricane
Disaster,10/18/2012,FL,Hurricane
Disaster,10/18/2012,FL,Hurricane
Disaster,10/18/2012,FL,Hurricane
Disaster,10/18/2012,FL,Hurricane
Disaster,10/18/2012,FL,Hurricane
Disaster,10/18/2012,FL,Hurricane
Emergency,10/28/2012,NJ,Hurricane
Emergency,10/28/2012,NJ,Hurricane
Emergency,10/28/2012,NJ,Hurricane
Emergency,10/28/2012,NJ,Hurricane
Emergency,10/28/2012,NJ,Hurricane
Emergency,10/28/2012,NJ,Hurricane
Emergency,10/28/2012,NJ,Hurricane
Emergency,10/28/2012,NJ,Hurricane
Emergency,10/28/2012,NJ,Hurricane
Emergency,10/28/2012,NJ,Hurricane
Emergency,10/28/2012,NJ,Hurricane
Emergency,10/28/2012,NJ,Hurricane
Emergency,10/28/2012,NJ,Hurricane
Emergency,10/28/2012,NJ,Hurricane
Emergency,10/28/2012,NJ,Hurricane
Emergency,10/28/2012,NJ,Hurricane
Emergency,10/28/2012,NJ,Hurricane
Emergency,10/28/2012,NJ,Hurricane
Emergency,10/28/2012,NJ,Hurricane
Emergency,10/28/2012,NJ,Hurricane
Emergency,10/28/2012,NJ,Hurricane
Emergency,10/28/2012,CT,Hurricane
Emergency,10/28/2012,CT,Hurricane
Emergency,10/28/2012,CT,Hurricane
Emergency,10/28/2012,CT,Hurricane
Emergency,10/28/2012,CT,Hurricane
Emergency,10/28/2012,CT,Hurricane
Emergency,10/28/2012,CT,Hurricane
Emergency,10/28/2012,CT,Hurricane
Emergency,10/28/2012,DC,Hurricane
Emergency,10/28/2012,MA,Hurricane
Emergency,10/28/2012,MA,Hurricane
Emergency,10/28/2012,MA,Hurricane
Emergency,10/28/2012,MA,Hurricane
Emergency,10/28/2012,MA,Hurricane
Emergency,10/28/2012,MA,Hurricane
Emergency,10/28/2012,MA,Hurricane
Emergency,10/28/2012,MA,Hurricane
Emergency,10/28/2012,MA,Hurricane
Emergency,10/28/2012,MA,Hurricane
Emergency,10/28/2012,MA,Hurricane
Emergency,10/28/2012,MA,Hurricane
Emergency,10/28/2012,MA,Hurricane
Emergency,10/28/2012,MA,Hurricane
Emergency,10/28/2012,NY,Hurricane
Emergency,10/28/2012,NY,Hurricane
Emergency,10/28/2012,NY,Hurricane
Emergency,10/28/2012,NY,Hurricane
Emergency,10/28/2012,NY,Hurricane
Emergency,10/28/2012,NY,Hurricane
Emergency,10/28/2012,NY,Hurricane
Emergency,10/28/2012,NY,Hurricane
Emergency,10/28/2012,NY,Hurricane
Emergency,10/28/2012,NY,Hurricane
Emergency,10/28/2012,NY,Hurricane
Emergency,10/28/2012,NY,Hurricane
Emergency,10/28/2012,NY,Hurricane
Emergency,10/28/2012,NY,Hurricane
Emergency,10/28/2012,NY,Hurricane
Emergency,10/28/2012,NY,Hurricane
Emergency,10/28/2012,NY,Hurricane
Emergency,10/28/2012,NY,Hurricane
Emergency,10/28/2012,NY,Hurricane
Emergency,10/28/2012,NY,Hurricane
Emergency,10/28/2012,NY,Hurricane
Emergency,10/28/2012,NY,Hurricane
Emergency,10/28/2012,NY,Hurricane
Emergency,10/28/2012,NY,Hurricane
Emergency,10/28/2012,NY,Hurricane
Emergency,10/28/2012,NY,Hurricane
Emergency,10/28/2012,NY,Hurricane
Emergency,10/28/2012,NY,Hurricane
Emergency,10/28/2012,NY,Hurricane
Emergency,10/28/2012,NY,Hurricane
Emergency,10/28/2012,NY,Hurricane
Emergency,10/28/2012,NY,Hurricane
Emergency,10/28/2012,NY,Hurricane
Emergency,10/28/2012,NY,Hurricane
Emergency,10/28/2012,NY,Hurricane
Emergency,10/28/2012,NY,Hurricane
Emergency,10/28/2012,NY,Hurricane
Emergency,10/28/2012,NY,Hurricane
Emergency,10/28/2012,NY,Hurricane
Emergency,10/28/2012,NY,Hurricane
Emergency,10/28/2012,NY,Hurricane
Emergency,10/28/2012,NY,Hurricane
Emergency,10/28/2012,NY,Hurricane
Emergency,10/28/2012,NY,Hurricane
Emergency,10/28/2012,NY,Hurricane
Emergency,10/28/2012,NY,Hurricane
Emergency,10/28/2012,NY,Hurricane
Emergency,10/28/2012,NY,Hurricane
Emergency,10/28/2012,NY,Hurricane
Emergency,10/28/2012,NY,Hurricane
Emergency,10/28/2012,NY,Hurricane
Emergency,10/28/2012,NY,Hurricane
Emergency,10/28/2012,NY,Hurricane
Emergency,10/28/2012,NY,Hurricane
Emergency,10/28/2012,NY,Hurricane
Emergency,10/28/2012,NY,Hurricane
Emergency,10/28/2012,NY,Hurricane
Emergency,10/28/2012,NY,Hurricane
Emergency,10/28/2012,NY,Hurricane
Emergency,10/28/2012,NY,Hurricane
Emergency,10/28/2012,NY,Hurricane
Emergency,10/28/2012,NY,Hurricane
Emergency,10/28/2012,MD,Hurricane
Emergency,10/28/2012,MD,Hurricane
Emergency,10/28/2012,MD,Hurricane
Emergency,10/28/2012,MD,Hurricane
Emergency,10/28/2012,MD,Hurricane
Emergency,10/28/2012,MD,Hurricane
Emergency,10/28/2012,MD,Hurricane
Emergency,10/28/2012,MD,Hurricane
Emergency,10/28/2012,MD,Hurricane
Emergency,10/28/2012,MD,Hurricane
Emergency,10/28/2012,MD,Hurricane
Emergency,10/28/2012,MD,Hurricane
Emergency,10/28/2012,MD,Hurricane
Emergency,10/28/2012,MD,Hurricane
Emergency,10/28/2012,MD,Hurricane
Emergency,10/28/2012,MD,Hurricane
Emergency,10/28/2012,MD,Hurricane
Emergency,10/28/2012,MD,Hurricane
Emergency,10/28/2012,MD,Hurricane
Emergency,10/28/2012,MD,Hurricane
Emergency,10/28/2012,MD,Hurricane
Emergency,10/28/2012,MD,Hurricane
Emergency,10/28/2012,MD,Hurricane
Emergency,10/28/2012,MD,Hurricane
Emergency,10/29/2012,WV,Hurricane
Emergency,10/29/2012,WV,Hurricane
Emergency,10/29/2012,WV,Hurricane
Emergency,10/29/2012,WV,Hurricane
Emergency,10/29/2012,WV,Hurricane
Emergency,10/29/2012,WV,Hurricane
Emergency,10/29/2012,WV,Hurricane
Emergency,10/29/2012,WV,Hurricane
Emergency,10/29/2012,WV,Hurricane
Emergency,10/29/2012,WV,Hurricane
Emergency,10/29/2012,WV,Hurricane
Emergency,10/29/2012,WV,Hurricane
Emergency,10/29/2012,WV,Hurricane
Emergency,10/29/2012,WV,Hurricane
Emergency,10/29/2012,WV,Hurricane
Emergency,10/29/2012,WV,Hurricane
Emergency,10/29/2012,WV,Hurricane
Emergency,10/29/2012,WV,Hurricane
Emergency,10/29/2012,WV,Hurricane
Emergency,10/29/2012,WV,Hurricane
Emergency,10/29/2012,WV,Hurricane
Emergency,10/29/2012,WV,Hurricane
Emergency,10/29/2012,WV,Hurricane
Emergency,10/29/2012,WV,Hurricane
Emergency,10/29/2012,WV,Hurricane
Emergency,10/29/2012,WV,Hurricane
Emergency,10/29/2012,WV,Hurricane
Emergency,10/29/2012,WV,Hurricane
Emergency,10/29/2012,WV,Hurricane
Emergency,10/29/2012,WV,Hurricane
Emergency,10/29/2012,WV,Hurricane
Emergency,10/29/2012,WV,Hurricane
Emergency,10/29/2012,WV,Hurricane
Emergency,10/29/2012,WV,Hurricane
Emergency,10/29/2012,WV,Hurricane
Emergency,10/29/2012,WV,Hurricane
Emergency,10/29/2012,WV,Hurricane
Emergency,10/29/2012,WV,Hurricane
Emergency,10/29/2012,WV,Hurricane
Emergency,10/29/2012,WV,Hurricane
Emergency,10/29/2012,WV,Hurricane
Emergency,10/29/2012,WV,Hurricane
Emergency,10/29/2012,WV,Hurricane
Emergency,10/29/2012,WV,Hurricane
Emergency,10/29/2012,WV,Hurricane
Emergency,10/29/2012,WV,Hurricane
Emergency,10/29/2012,WV,Hurricane
Emergency,10/29/2012,WV,Hurricane
Emergency,10/29/2012,WV,Hurricane
Emergency,10/29/2012,WV,Hurricane
Emergency,10/29/2012,WV,Hurricane
Emergency,10/29/2012,WV,Hurricane
Emergency,10/29/2012,WV,Hurricane
Emergency,10/29/2012,WV,Hurricane
Emergency,10/29/2012,WV,Hurricane
Emergency,10/29/2012,VA,Hurricane
Emergency,10/29/2012,VA,Hurricane
Emergency,10/29/2012,VA,Hurricane
Emergency,10/29/2012,VA,Hurricane
Emergency,10/29/2012,VA,Hurricane
Emergency,10/29/2012,VA,Hurricane
Emergency,10/29/2012,VA,Hurricane
Emergency,10/29/2012,VA,Hurricane
Emergency,10/29/2012,VA,Hurricane
Emergency,10/29/2012,VA,Hurricane
Emergency,10/29/2012,VA,Hurricane
Emergency,10/29/2012,VA,Hurricane
Emergency,10/29/2012,VA,Hurricane
Emergency,10/29/2012,VA,Hurricane
Emergency,10/29/2012,VA,Hurricane
Emergency,10/29/2012,VA,Hurricane
Emergency,10/29/2012,VA,Hurricane
Emergency,10/29/2012,VA,Hurricane
Emergency,10/29/2012,VA,Hurricane
Emergency,10/29/2012,VA,Hurricane
Emergency,10/29/2012,VA,Hurricane
Emergency,10/29/2012,VA,Hurricane
Emergency,10/29/2012,VA,Hurricane
Emergency,10/29/2012,VA,Hurricane
Emergency,10/29/2012,VA,Hurricane
Emergency,10/29/2012,VA,Hurricane
Emergency,10/29/2012,VA,Hurricane
Emergency,10/29/2012,VA,Hurricane
Emergency,10/29/2012,VA,Hurricane
Emergency,10/29/2012,VA,Hurricane
Emergency,10/29/2012,VA,Hurricane
Emergency,10/29/2012,VA,Hurricane
Emergency,10/29/2012,VA,Hurricane
Emergency,10/29/2012,VA,Hurricane
Emergency,10/29/2012,VA,Hurricane
Emergency,10/29/2012,VA,Hurricane
Emergency,10/29/2012,VA,Hurricane
Emergency,10/29/2012,VA,Hurricane
Emergency,10/29/2012,VA,Hurricane
Emergency,10/29/2012,VA,Hurricane
Emergency,10/29/2012,VA,Hurricane
Emergency,10/29/2012,VA,Hurricane
Emergency,10/29/2012,VA,Hurricane
Emergency,10/29/2012,VA,Hurricane
Emergency,10/29/2012,VA,Hurricane
Emergency,10/29/2012,VA,Hurricane
Emergency,10/29/2012,VA,Hurricane
Emergency,10/29/2012,VA,Hurricane
Emergency,10/29/2012,VA,Hurricane
Emergency,10/29/2012,VA,Hurricane
Emergency,10/29/2012,VA,Hurricane
Emergency,10/29/2012,VA,Hurricane
Emergency,10/29/2012,VA,Hurricane
Emergency,10/29/2012,VA,Hurricane
Emergency,10/29/2012,VA,Hurricane
Emergency,10/29/2012,VA,Hurricane
Emergency,10/29/2012,VA,Hurricane
Emergency,10/29/2012,VA,Hurricane
Emergency,10/29/2012,VA,Hurricane
Emergency,10/29/2012,VA,Hurricane
Emergency,10/29/2012,VA,Hurricane
Emergency,10/29/2012,VA,Hurricane
Emergency,10/29/2012,VA,Hurricane
Emergency,10/29/2012,VA,Hurricane
Emergency,10/29/2012,VA,Hurricane
Emergency,10/29/2012,VA,Hurricane
Emergency,10/29/2012,VA,Hurricane
Emergency,10/29/2012,VA,Hurricane
Emergency,10/29/2012,VA,Hurricane
Emergency,10/29/2012,VA,Hurricane
Emergency,10/29/2012,VA,Hurricane
Emergency,10/29/2012,VA,Hurricane
Emergency,10/29/2012,VA,Hurricane
Emergency,10/29/2012,VA,Hurricane
Emergency,10/29/2012,VA,Hurricane
Emergency,10/29/2012,VA,Hurricane
Emergency,10/29/2012,VA,Hurricane
Emergency,10/29/2012,VA,Hurricane
Emergency,10/29/2012,VA,Hurricane
Emergency,10/29/2012,VA,Hurricane
Emergency,10/29/2012,VA,Hurricane
Emergency,10/29/2012,VA,Hurricane
Emergency,10/29/2012,VA,Hurricane
Emergency,10/29/2012,VA,Hurricane
Emergency,10/29/2012,VA,Hurricane
Emergency,10/29/2012,VA,Hurricane
Emergency,10/29/2012,VA,Hurricane
Emergency,10/29/2012,VA,Hurricane
Emergency,10/29/2012,VA,Hurricane
Emergency,10/29/2012,VA,Hurricane
Emergency,10/29/2012,VA,Hurricane
Emergency,10/29/2012,VA,Hurricane
Emergency,10/29/2012,VA,Hurricane
Emergency,10/29/2012,VA,Hurricane
Emergency,10/29/2012,VA,Hurricane
Emergency,10/29/2012,VA,Hurricane
Emergency,10/29/2012,VA,Hurricane
Emergency,10/29/2012,VA,Hurricane
Emergency,10/29/2012,VA,Hurricane
Emergency,10/29/2012,VA,Hurricane
Emergency,10/29/2012,VA,Hurricane
Emergency,10/29/2012,VA,Hurricane
Emergency,10/29/2012,VA,Hurricane
Emergency,10/29/2012,VA,Hurricane
Emergency,10/29/2012,VA,Hurricane
Emergency,10/29/2012,VA,Hurricane
Emergency,10/29/2012,VA,Hurricane
Emergency,10/29/2012,VA,Hurricane
Emergency,10/29/2012,VA,Hurricane
Emergency,10/29/2012,VA,Hurricane
Emergency,10/29/2012,VA,Hurricane
Emergency,10/29/2012,VA,Hurricane
Emergency,10/29/2012,VA,Hurricane
Emergency,10/29/2012,VA,Hurricane
Emergency,10/29/2012,VA,Hurricane
Emergency,10/29/2012,VA,Hurricane
Emergency,10/29/2012,VA,Hurricane
Emergency,10/29/2012,VA,Hurricane
Emergency,10/29/2012,VA,Hurricane
Emergency,10/29/2012,VA,Hurricane
Emergency,10/29/2012,VA,Hurricane
Emergency,10/29/2012,VA,Hurricane
Emergency,10/29/2012,VA,Hurricane
Emergency,10/29/2012,VA,Hurricane
Emergency,10/29/2012,VA,Hurricane
Emergency,10/29/2012,VA,Hurricane
Emergency,10/29/2012,VA,Hurricane
Emergency,10/29/2012,VA,Hurricane
Emergency,10/29/2012,VA,Hurricane
Emergency,10/29/2012,VA,Hurricane
Emergency,10/29/2012,VA,Hurricane
Emergency,10/29/2012,VA,Hurricane
Emergency,10/29/2012,VA,Hurricane
Emergency,10/29/2012,VA,Hurricane
Emergency,10/29/2012,VA,Hurricane
Emergency,10/29/2012,VA,Hurricane
Emergency,10/29/2012,DE,Hurricane
Emergency,10/29/2012,DE,Hurricane
Emergency,10/29/2012,DE,Hurricane
Emergency,10/29/2012,RI,Hurricane
Emergency,10/29/2012,RI,Hurricane
Emergency,10/29/2012,RI,Hurricane
Emergency,10/29/2012,RI,Hurricane
Emergency,10/29/2012,RI,Hurricane
Emergency,10/29/2012,PA,Hurricane
Emergency,10/29/2012,PA,Hurricane
Emergency,10/29/2012,PA,Hurricane
Emergency,10/29/2012,PA,Hurricane
Emergency,10/29/2012,PA,Hurricane
Emergency,10/29/2012,PA,Hurricane
Emergency,10/29/2012,PA,Hurricane
Emergency,10/29/2012,PA,Hurricane
Emergency,10/29/2012,PA,Hurricane
Emergency,10/29/2012,PA,Hurricane
Emergency,10/29/2012,PA,Hurricane
Emergency,10/29/2012,PA,Hurricane
Emergency,10/29/2012,PA,Hurricane
Emergency,10/29/2012,PA,Hurricane
Emergency,10/29/2012,PA,Hurricane
Emergency,10/29/2012,PA,Hurricane
Emergency,10/29/2012,PA,Hurricane
Emergency,10/29/2012,PA,Hurricane
Emergency,10/29/2012,PA,Hurricane
Emergency,10/29/2012,PA,Hurricane
Emergency,10/29/2012,PA,Hurricane
Emergency,10/29/2012,PA,Hurricane
Emergency,10/29/2012,PA,Hurricane
Emergency,10/29/2012,PA,Hurricane
Emergency,10/29/2012,PA,Hurricane
Emergency,10/29/2012,PA,Hurricane
Emergency,10/29/2012,PA,Hurricane
Emergency,10/29/2012,PA,Hurricane
Emergency,10/29/2012,PA,Hurricane
Emergency,10/29/2012,PA,Hurricane
Emergency,10/29/2012,PA,Hurricane
Emergency,10/29/2012,PA,Hurricane
Emergency,10/29/2012,PA,Hurricane
Emergency,10/29/2012,PA,Hurricane
Emergency,10/29/2012,PA,Hurricane
Emergency,10/29/2012,PA,Hurricane
Emergency,10/29/2012,PA,Hurricane
Emergency,10/29/2012,PA,Hurricane
Emergency,10/29/2012,PA,Hurricane
Emergency,10/29/2012,PA,Hurricane
Emergency,10/29/2012,PA,Hurricane
Emergency,10/29/2012,PA,Hurricane
Emergency,10/29/2012,PA,Hurricane
Emergency,10/29/2012,PA,Hurricane
Emergency,10/29/2012,PA,Hurricane
Emergency,10/29/2012,PA,Hurricane
Emergency,10/29/2012,PA,Hurricane
Emergency,10/29/2012,PA,Hurricane
Emergency,10/29/2012,PA,Hurricane
Emergency,10/29/2012,PA,Hurricane
Emergency,10/29/2012,PA,Hurricane
Emergency,10/29/2012,PA,Hurricane
Emergency,10/29/2012,PA,Hurricane
Emergency,10/29/2012,PA,Hurricane
Emergency,10/29/2012,PA,Hurricane
Emergency,10/29/2012,PA,Hurricane
Emergency,10/29/2012,PA,Hurricane
Emergency,10/29/2012,PA,Hurricane
Emergency,10/29/2012,PA,Hurricane
Emergency,10/29/2012,PA,Hurricane
Emergency,10/29/2012,PA,Hurricane
Emergency,10/29/2012,PA,Hurricane
Emergency,10/29/2012,PA,Hurricane
Emergency,10/29/2012,PA,Hurricane
Emergency,10/29/2012,PA,Hurricane
Emergency,10/29/2012,PA,Hurricane
Emergency,10/29/2012,PA,Hurricane
Emergency,10/29/2012,PA,Hurricane
Disaster,10/30/2012,CT,Hurricane
Disaster,10/30/2012,CT,Hurricane
Disaster,10/30/2012,CT,Hurricane
Disaster,10/30/2012,CT,Hurricane
Disaster,10/30/2012,CT,Hurricane
Disaster,10/30/2012,CT,Hurricane
Disaster,10/30/2012,CT,Hurricane
Disaster,10/30/2012,CT,Hurricane
Disaster,10/30/2012,NY,Hurricane
Disaster,10/30/2012,NY,Hurricane
Disaster,10/30/2012,NY,Hurricane
Disaster,10/30/2012,NY,Hurricane
Disaster,10/30/2012,NY,Hurricane
Disaster,10/30/2012,NY,Hurricane
Disaster,10/30/2012,NY,Hurricane
Disaster,10/30/2012,NY,Hurricane
Disaster,10/30/2012,NY,Hurricane
Disaster,10/30/2012,NY,Hurricane
Disaster,10/30/2012,NY,Hurricane
Disaster,10/30/2012,NY,Hurricane
Disaster,10/30/2012,NY,Hurricane
Disaster,10/30/2012,NY,Hurricane
Disaster,10/30/2012,NJ,Hurricane
Disaster,10/30/2012,NJ,Hurricane
Disaster,10/30/2012,NJ,Hurricane
Disaster,10/30/2012,NJ,Hurricane
Disaster,10/30/2012,NJ,Hurricane
Disaster,10/30/2012,NJ,Hurricane
Disaster,10/30/2012,NJ,Hurricane
Disaster,10/30/2012,NJ,Hurricane
Disaster,10/30/2012,NJ,Hurricane
Disaster,10/30/2012,NJ,Hurricane
Disaster,10/30/2012,NJ,Hurricane
Disaster,10/30/2012,NJ,Hurricane
Disaster,10/30/2012,NJ,Hurricane
Disaster,10/30/2012,NJ,Hurricane
Disaster,10/30/2012,NJ,Hurricane
Disaster,10/30/2012,NJ,Hurricane
Disaster,10/30/2012,NJ,Hurricane
Disaster,10/30/2012,NJ,Hurricane
Disaster,10/30/2012,NJ,Hurricane
Disaster,10/30/2012,NJ,Hurricane
Disaster,10/30/2012,NJ,Hurricane
Emergency,10/30/2012,NH,Hurricane
Emergency,10/30/2012,NH,Hurricane
Emergency,10/30/2012,NH,Hurricane
Emergency,10/30/2012,NH,Hurricane
Emergency,10/30/2012,NH,Hurricane
Emergency,10/30/2012,NH,Hurricane
Emergency,10/30/2012,NH,Hurricane
Emergency,10/30/2012,NH,Hurricane
Emergency,10/30/2012,NH,Hurricane
Emergency,10/30/2012,NH,Hurricane
Disaster,11/3/2012,RI,Hurricane
Disaster,11/3/2012,RI,Hurricane
Disaster,11/3/2012,RI,Hurricane
Disaster,11/3/2012,RI,Hurricane
Disaster,11/3/2012,UT,Flood
Disaster,11/16/2012,DE,Hurricane
Disaster,11/16/2012,DE,Hurricane
Disaster,11/16/2012,DE,Hurricane
Disaster,11/20/2012,MD,Hurricane
Disaster,11/20/2012,MD,Hurricane
Disaster,11/20/2012,MD,Hurricane
Disaster,11/20/2012,MD,Hurricane
Disaster,11/20/2012,MD,Hurricane
Disaster,11/20/2012,MD,Hurricane
Disaster,11/20/2012,MD,Hurricane
Disaster,11/20/2012,MD,Hurricane
Disaster,11/20/2012,MD,Hurricane
Disaster,11/20/2012,MD,Hurricane
Disaster,11/20/2012,MD,Hurricane
Disaster,11/20/2012,MD,Hurricane
Disaster,11/20/2012,MD,Hurricane
Disaster,11/20/2012,MD,Hurricane
Disaster,11/20/2012,MD,Hurricane
Disaster,11/20/2012,MD,Hurricane
Disaster,11/20/2012,MD,Hurricane
Disaster,11/20/2012,MD,Hurricane
Disaster,11/20/2012,MD,Hurricane
Disaster,11/20/2012,MD,Hurricane
Disaster,11/20/2012,MD,Hurricane
Disaster,11/20/2012,MD,Hurricane
Disaster,11/20/2012,MD,Hurricane
Disaster,11/20/2012,MD,Hurricane
Disaster,11/26/2012,VA,Hurricane
Disaster,11/26/2012,VA,Hurricane
Disaster,11/26/2012,VA,Hurricane
Disaster,11/26/2012,VA,Hurricane
Disaster,11/26/2012,VA,Hurricane
Disaster,11/26/2012,VA,Hurricane
Disaster,11/26/2012,VA,Hurricane
Disaster,11/26/2012,VA,Hurricane
Disaster,11/26/2012,VA,Hurricane
Disaster,11/26/2012,VA,Hurricane
Disaster,11/26/2012,VA,Hurricane
Disaster,11/26/2012,VA,Hurricane
Disaster,11/26/2012,VA,Hurricane
Disaster,11/26/2012,VA,Hurricane
Disaster,11/26/2012,VA,Hurricane
Disaster,11/26/2012,VA,Hurricane
Disaster,11/26/2012,VA,Hurricane
Disaster,11/26/2012,VA,Hurricane
Disaster,11/26/2012,VA,Hurricane
Disaster,11/26/2012,VA,Hurricane
Disaster,11/26/2012,VA,Hurricane
Disaster,11/26/2012,VA,Hurricane
Disaster,11/26/2012,VA,Hurricane
Disaster,11/26/2012,VA,Hurricane
Disaster,11/26/2012,VA,Hurricane
Disaster,11/26/2012,VA,Hurricane
Disaster,11/26/2012,VA,Hurricane
Disaster,11/26/2012,VA,Hurricane
Disaster,11/26/2012,VA,Hurricane
Disaster,11/27/2012,WV,Hurricane
Disaster,11/27/2012,WV,Hurricane
Disaster,11/27/2012,WV,Hurricane
Disaster,11/27/2012,WV,Hurricane
Disaster,11/27/2012,WV,Hurricane
Disaster,11/27/2012,WV,Hurricane
Disaster,11/27/2012,WV,Hurricane
Disaster,11/27/2012,WV,Hurricane
Disaster,11/27/2012,WV,Hurricane
Disaster,11/27/2012,WV,Hurricane
Disaster,11/27/2012,WV,Hurricane
Disaster,11/27/2012,WV,Hurricane
Disaster,11/27/2012,WV,Hurricane
Disaster,11/27/2012,WV,Hurricane
Disaster,11/27/2012,WV,Hurricane
Disaster,11/27/2012,WV,Hurricane
Disaster,11/27/2012,WV,Hurricane
Disaster,11/27/2012,WV,Hurricane
Disaster,11/28/2012,NH,Hurricane
Disaster,11/28/2012,NH,Hurricane
Disaster,11/28/2012,NH,Hurricane
Disaster,11/28/2012,NH,Hurricane
Disaster,11/28/2012,NH,Hurricane
Disaster,11/28/2012,NH,Hurricane
Disaster,12/5/2012,DC,Hurricane
Disaster,12/19/2012,MA,Hurricane
Disaster,12/19/2012,MA,Hurricane
Disaster,12/19/2012,MA,Hurricane
Disaster,12/19/2012,MA,Hurricane
Disaster,12/19/2012,MA,Hurricane
Disaster,12/19/2012,MA,Hurricane
